3700-0000-0331-7641	easy	marioBros	guis0ar3s66	1-2:Pineapple Plains	https://dypqnhofrd2x2.cloudfront.net/3700-0000-0331-7641.jpg	https://dypqnhofrd2x2.cloudfront.net/3700-0000-0331-7641_full.jpg	2017-05-22 00:00:00
370A-0000-0345-106A	expert	marioBros	adsosabado	Super Mario Galaxy 2 ForTheGroup	https://dypqnhofrd2x2.cloudfront.net/370A-0000-0345-106A.jpg	https://dypqnhofrd2x2.cloudfront.net/370A-0000-0345-106A_full.jpg	2017-07-14 00:00:00
3716-0000-0325-77E0	normal	marioBrosU	M477e0	Ultimate Bowser Battle	https://dypqnhofrd2x2.cloudfront.net/3716-0000-0325-77E0.jpg	https://dypqnhofrd2x2.cloudfront.net/3716-0000-0325-77E0_full.jpg	2017-04-22 00:00:00
3732-0000-0307-FC94	normal	marioBrosU	eduscalise	Super Mario Aventureiro	https://dypqnhofrd2x2.cloudfront.net/3732-0000-0307-FC94.jpg	https://dypqnhofrd2x2.cloudfront.net/3732-0000-0307-FC94_full.jpg	2017-02-27 00:00:00
3733-0000-0347-4DB3	normal	marioWorld	Fabricio_yuyu	Hard Curse	https://dypqnhofrd2x2.cloudfront.net/3733-0000-0347-4DB3.jpg	https://dypqnhofrd2x2.cloudfront.net/3733-0000-0347-4DB3_full.jpg	2017-07-19 00:00:00
374A-0000-0312-4816	normal	marioBros	AVENTUREIRO	Fox And Mario vs bowser	https://dypqnhofrd2x2.cloudfront.net/374A-0000-0312-4816.jpg	https://dypqnhofrd2x2.cloudfront.net/374A-0000-0312-4816_full.jpg	2017-03-19 00:00:00
374D-0000-0308-18F0	superExpert	marioBros	lenightmare1	P-Switch's Ultimate Fugue	https://dypqnhofrd2x2.cloudfront.net/374D-0000-0308-18F0.jpg	https://dypqnhofrd2x2.cloudfront.net/374D-0000-0308-18F0_full.jpg	2017-02-27 00:00:00
3762-0000-0336-51A7	normal	marioWorld	Hirga17	Equilíbrio!	https://dypqnhofrd2x2.cloudfront.net/3762-0000-0336-51A7.jpg	https://dypqnhofrd2x2.cloudfront.net/3762-0000-0336-51A7_full.jpg	2017-06-04 00:00:00
3778-0000-0311-E5D0	expert	marioBrosU	brayer.souza	Tower's Boss	https://dypqnhofrd2x2.cloudfront.net/3778-0000-0311-E5D0.jpg	https://dypqnhofrd2x2.cloudfront.net/3778-0000-0311-E5D0_full.jpg	2017-03-19 00:00:00
377D-0000-0337-1B80	superExpert	marioBros	brunoschu	10s: #TeamJumpu- Z7's Waifu	https://dypqnhofrd2x2.cloudfront.net/377D-0000-0337-1B80.jpg	https://dypqnhofrd2x2.cloudfront.net/377D-0000-0337-1B80_full.jpg	2017-06-07 00:00:00
378A-0000-0332-04B0	easy	marioBros	alanzote	Underwater Trouble	https://dypqnhofrd2x2.cloudfront.net/378A-0000-0332-04B0.jpg	https://dypqnhofrd2x2.cloudfront.net/378A-0000-0332-04B0_full.jpg	2017-05-25 00:00:00
37B3-0000-0368-D5A8	normal	marioBros3	Stopinski	SMB3 5-Tower Remix	https://dypqnhofrd2x2.cloudfront.net/37B3-0000-0368-D5A8.jpg	https://dypqnhofrd2x2.cloudfront.net/37B3-0000-0368-D5A8_full.jpg	2017-10-20 23:00:00
3818-0000-0357-FE59	expert	marioBrosU	Stopinski	Mario the Plumber	https://dypqnhofrd2x2.cloudfront.net/3818-0000-0357-FE59.jpg	https://dypqnhofrd2x2.cloudfront.net/3818-0000-0357-FE59_full.jpg	2017-08-28 00:00:00
381A-0000-035F-5308	superExpert	marioWorld	Murilo_Riffel	King Shell:S is for Spooky face	https://dypqnhofrd2x2.cloudfront.net/381A-0000-035F-5308.jpg	https://dypqnhofrd2x2.cloudfront.net/381A-0000-035F-5308_full.jpg	2017-09-18 00:00:00
3877-0000-0344-8722	expert	marioWorld	Rafarcks	Damn Mansion	https://dypqnhofrd2x2.cloudfront.net/3877-0000-0344-8722.jpg	https://dypqnhofrd2x2.cloudfront.net/3877-0000-0344-8722_full.jpg	2017-07-13 00:00:00
388C-0000-032F-5075	normal	marioBros	ArcanjoFR	classic castle 2	https://dypqnhofrd2x2.cloudfront.net/388C-0000-032F-5075.jpg	https://dypqnhofrd2x2.cloudfront.net/388C-0000-032F-5075_full.jpg	2017-05-16 00:00:00
38AE-0000-036A-295D	expert	marioBros3	ricozzy	SMB3 - Final Castle Remix	https://dypqnhofrd2x2.cloudfront.net/38AE-0000-036A-295D.jpg	https://dypqnhofrd2x2.cloudfront.net/38AE-0000-036A-295D_full.jpg	2017-10-25 23:00:00
38D5-0000-035F-5B96	normal	marioBros	MattDruzian	Piranha Cave	https://dypqnhofrd2x2.cloudfront.net/38D5-0000-035F-5B96.jpg	https://dypqnhofrd2x2.cloudfront.net/38D5-0000-035F-5B96_full.jpg	2017-09-19 00:00:00
38F8-0000-0347-55DE	normal	marioBros3	431954	MarioPlanet 2	https://dypqnhofrd2x2.cloudfront.net/38F8-0000-0347-55DE.jpg	https://dypqnhofrd2x2.cloudfront.net/38F8-0000-0347-55DE_full.jpg	2017-07-19 00:00:00
390A-0000-0316-7976	superExpert	marioBrosU	lukengl	Run, Rabbit, run!! Go go!! 	https://dypqnhofrd2x2.cloudfront.net/390A-0000-0316-7976.jpg	https://dypqnhofrd2x2.cloudfront.net/390A-0000-0316-7976_full.jpg	2017-03-26 00:00:00
390C-0000-0334-8F0A	normal	marioBros	fhoewell	MAEO	https://dypqnhofrd2x2.cloudfront.net/390C-0000-0334-8F0A.jpg	https://dypqnhofrd2x2.cloudfront.net/390C-0000-0334-8F0A_full.jpg	2017-05-31 00:00:00
391D-0000-0345-2811	expert	marioBrosU	Aninhamellosilva	keep run 2 auto	https://dypqnhofrd2x2.cloudfront.net/391D-0000-0345-2811.jpg	https://dypqnhofrd2x2.cloudfront.net/391D-0000-0345-2811_full.jpg	2017-07-14 00:00:00
3944-0000-0302-97FD	normal	marioBros3	Felipemioto	Batalha aérea	https://dypqnhofrd2x2.cloudfront.net/3944-0000-0302-97FD.jpg	https://dypqnhofrd2x2.cloudfront.net/3944-0000-0302-97FD_full.jpg	2017-02-17 23:00:00
3971-0000-035E-505E	normal	marioBrosU	pauloegarcia	the floor is lava	https://dypqnhofrd2x2.cloudfront.net/3971-0000-035E-505E.jpg	https://dypqnhofrd2x2.cloudfront.net/3971-0000-035E-505E_full.jpg	2017-09-16 00:00:00
3973-0000-0310-6CDB	superExpert	marioWorld	brunoschu	Pre-Historical Shells	https://dypqnhofrd2x2.cloudfront.net/3973-0000-0310-6CDB.jpg	https://dypqnhofrd2x2.cloudfront.net/3973-0000-0310-6CDB_full.jpg	2017-03-16 00:00:00
3990-0000-0335-A0EC	normal	marioBros	Bobi650	The Boot Wall Jump	https://dypqnhofrd2x2.cloudfront.net/3990-0000-0335-A0EC.jpg	https://dypqnhofrd2x2.cloudfront.net/3990-0000-0335-A0EC_full.jpg	2017-06-03 00:00:00
399D-0000-0321-4204	expert	marioBrosU	Marcyiello	Mario, dez moedas e um segredo.	https://dypqnhofrd2x2.cloudfront.net/399D-0000-0321-4204.jpg	https://dypqnhofrd2x2.cloudfront.net/399D-0000-0321-4204_full.jpg	2017-04-13 00:00:00
39D3-0000-033A-D5DC	superExpert	marioWorld	TicoTecoTaco	Kaizo Level #1	https://dypqnhofrd2x2.cloudfront.net/39D3-0000-033A-D5DC.jpg	https://dypqnhofrd2x2.cloudfront.net/39D3-0000-033A-D5DC_full.jpg	2017-06-17 00:00:00
39E2-0000-0358-C138	expert	marioBros	Gessualdo	Dr. Gessualdo X Goomba	https://dypqnhofrd2x2.cloudfront.net/39E2-0000-0358-C138.jpg	https://dypqnhofrd2x2.cloudfront.net/39E2-0000-0358-C138_full.jpg	2017-08-30 00:00:00
3A35-0000-032E-D98F	normal	marioWorld	LuccaQueiroz	Super Expert	https://dypqnhofrd2x2.cloudfront.net/3A35-0000-032E-D98F.jpg	https://dypqnhofrd2x2.cloudfront.net/3A35-0000-032E-D98F_full.jpg	2017-05-14 00:00:00
3A3F-0000-034E-46B3	expert	marioBrosU	fetecathi	THE CHALENGE!!!	https://dypqnhofrd2x2.cloudfront.net/3A3F-0000-034E-46B3.jpg	https://dypqnhofrd2x2.cloudfront.net/3A3F-0000-034E-46B3_full.jpg	2017-08-04 00:00:00
3A5F-0000-032E-2407	easy	marioBros	yuri-taciana	yuri 1	https://dypqnhofrd2x2.cloudfront.net/3A5F-0000-032E-2407.jpg	https://dypqnhofrd2x2.cloudfront.net/3A5F-0000-032E-2407_full.jpg	2017-05-13 00:00:00
3A6D-0000-0354-F24F	normal	marioBrosU	ll_nn17	pingo d'oro   	https://dypqnhofrd2x2.cloudfront.net/3A6D-0000-0354-F24F.jpg	https://dypqnhofrd2x2.cloudfront.net/3A6D-0000-0354-F24F_full.jpg	2017-08-20 00:00:00
3AD2-0000-031B-0B3C	expert	marioBrosU	eduscalise	Run and Jump [40 seconds]	https://dypqnhofrd2x2.cloudfront.net/3AD2-0000-031B-0B3C.jpg	https://dypqnhofrd2x2.cloudfront.net/3AD2-0000-031B-0B3C_full.jpg	2017-04-02 00:00:00
3AEB-0000-0302-ACC3	expert	marioWorld	Iunaarabi	Dream River - Water World	https://dypqnhofrd2x2.cloudfront.net/3AEB-0000-0302-ACC3.jpg	https://dypqnhofrd2x2.cloudfront.net/3AEB-0000-0302-ACC3_full.jpg	2017-02-17 23:00:00
3AF9-0000-035B-7BE0	easy	marioBros3	bielzinho2017	pedrolândia 3	https://dypqnhofrd2x2.cloudfront.net/3AF9-0000-035B-7BE0.jpg	https://dypqnhofrd2x2.cloudfront.net/3AF9-0000-035B-7BE0_full.jpg	2017-09-07 00:00:00
3AFB-0000-0310-2F9B	expert	marioBros3	DiogoChewbacca	Star Ship 2	https://dypqnhofrd2x2.cloudfront.net/3AFB-0000-0310-2F9B.jpg	https://dypqnhofrd2x2.cloudfront.net/3AFB-0000-0310-2F9B_full.jpg	2017-03-16 00:00:00
3B15-0000-0349-1557	easy	marioBrosU	MarcosGamerSP	ONLY RUN - HOLD Y	https://dypqnhofrd2x2.cloudfront.net/3B15-0000-0349-1557.jpg	https://dypqnhofrd2x2.cloudfront.net/3B15-0000-0349-1557_full.jpg	2017-07-23 00:00:00
3B46-0000-032F-4D82	expert	marioBros3	iag_84	Take your time	https://dypqnhofrd2x2.cloudfront.net/3B46-0000-032F-4D82.jpg	https://dypqnhofrd2x2.cloudfront.net/3B46-0000-032F-4D82_full.jpg	2017-05-16 00:00:00
3B5E-0000-0353-0D11	normal	marioBros	SergioRamosGolfi	The forest 3(final)	https://dypqnhofrd2x2.cloudfront.net/3B5E-0000-0353-0D11.jpg	https://dypqnhofrd2x2.cloudfront.net/3B5E-0000-0353-0D11_full.jpg	2017-08-15 00:00:00
3B65-0000-032F-C126	superExpert	marioWorld	lukengl	Challenge Accepted #5 : Bosses++	https://dypqnhofrd2x2.cloudfront.net/3B65-0000-032F-C126.jpg	https://dypqnhofrd2x2.cloudfront.net/3B65-0000-032F-C126_full.jpg	2017-05-18 00:00:00
3B67-0000-035A-77ED	normal	marioBros	acehunter0	select a pipe :)	https://dypqnhofrd2x2.cloudfront.net/3B67-0000-035A-77ED.jpg	https://dypqnhofrd2x2.cloudfront.net/3B67-0000-035A-77ED_full.jpg	2017-09-03 00:00:00
3B90-0000-0342-1F9B	easy	marioBros3	Banzasaur	100% Clear Rate - Can't Avoid It	https://dypqnhofrd2x2.cloudfront.net/3B90-0000-0342-1F9B.jpg	https://dypqnhofrd2x2.cloudfront.net/3B90-0000-0342-1F9B_full.jpg	2017-07-07 00:00:00
3B96-0000-033B-6297	easy	marioBrosU	machaalanicassi	crasy castle	https://dypqnhofrd2x2.cloudfront.net/3B96-0000-033B-6297.jpg	https://dypqnhofrd2x2.cloudfront.net/3B96-0000-033B-6297_full.jpg	2017-06-18 00:00:00
3B9F-0000-032E-8C94	easy	marioBros	DanielGames230	Ghost tracks	https://dypqnhofrd2x2.cloudfront.net/3B9F-0000-032E-8C94.jpg	https://dypqnhofrd2x2.cloudfront.net/3B9F-0000-032E-8C94_full.jpg	2017-05-14 00:00:00
3BAA-0000-0361-8689	easy	marioBros	Murilo_Riffel	[2YMM] Aμτσ-Mаяıσ Maker 1.0	https://dypqnhofrd2x2.cloudfront.net/3BAA-0000-0361-8689.jpg	https://dypqnhofrd2x2.cloudfront.net/3BAA-0000-0361-8689_full.jpg	2017-09-26 00:00:00
3BB3-0000-030C-7F3D	expert	marioBros	PedroW29	Mah Riô Shrine	https://dypqnhofrd2x2.cloudfront.net/3BB3-0000-030C-7F3D.jpg	https://dypqnhofrd2x2.cloudfront.net/3BB3-0000-030C-7F3D_full.jpg	2017-03-08 00:00:00
3BBB-0000-0358-4A84	normal	marioWorld	gugudaemon	the flor is lava	https://dypqnhofrd2x2.cloudfront.net/3BBB-0000-0358-4A84.jpg	https://dypqnhofrd2x2.cloudfront.net/3BBB-0000-0358-4A84_full.jpg	2017-08-28 00:00:00
3BC6-0000-035E-4998	normal	marioBrosU	Flavinho1227	trolândia parte 2	https://dypqnhofrd2x2.cloudfront.net/3BC6-0000-035E-4998.jpg	https://dypqnhofrd2x2.cloudfront.net/3BC6-0000-035E-4998_full.jpg	2017-09-16 00:00:00
3BD7-0000-0365-0A2A	expert	marioBrosU	cde-w23-456	impossible 3.0	https://dypqnhofrd2x2.cloudfront.net/3BD7-0000-0365-0A2A.jpg	https://dypqnhofrd2x2.cloudfront.net/3BD7-0000-0365-0A2A_full.jpg	2017-10-08 00:00:00
3C0E-0000-0349-2D62	expert	marioBros	Bibibombinha	Almost a Batgirl - Ivy Attack	https://dypqnhofrd2x2.cloudfront.net/3C0E-0000-0349-2D62.jpg	https://dypqnhofrd2x2.cloudfront.net/3C0E-0000-0349-2D62_full.jpg	2017-07-24 00:00:00
3C0E-0000-034B-714E	expert	marioBros	Bibibombinha	Dead Head for the group - byAdso	https://dypqnhofrd2x2.cloudfront.net/3C0E-0000-034B-714E.jpg	https://dypqnhofrd2x2.cloudfront.net/3C0E-0000-034B-714E_full.jpg	2017-07-29 00:00:00
3C3E-0000-034C-90CC	expert	marioBros	lenightmare1	trust me, you can do it	https://dypqnhofrd2x2.cloudfront.net/3C3E-0000-034C-90CC.jpg	https://dypqnhofrd2x2.cloudfront.net/3C3E-0000-034C-90CC_full.jpg	2017-07-31 00:00:00
3C45-0000-0366-A466	easy	marioBros	Mgamer762	Koopa cape (Mario kart 7)	https://dypqnhofrd2x2.cloudfront.net/3C45-0000-0366-A466.jpg	https://dypqnhofrd2x2.cloudfront.net/3C45-0000-0366-A466_full.jpg	2017-10-14 00:00:00
3C56-0000-030A-603A	normal	marioWorld	meriva59	aventuras na floresta(part=1)	https://dypqnhofrd2x2.cloudfront.net/3C56-0000-030A-603A.jpg	https://dypqnhofrd2x2.cloudfront.net/3C56-0000-030A-603A_full.jpg	2017-03-04 00:00:00
3C63-0000-0312-7B45	easy	marioBros	mmribas0109	sqirtle world	https://dypqnhofrd2x2.cloudfront.net/3C63-0000-0312-7B45.jpg	https://dypqnhofrd2x2.cloudfront.net/3C63-0000-0312-7B45_full.jpg	2017-03-19 00:00:00
3C6C-0000-0322-81AF	normal	marioWorld	caila.riho	ugliness	https://dypqnhofrd2x2.cloudfront.net/3C6C-0000-0322-81AF.jpg	https://dypqnhofrd2x2.cloudfront.net/3C6C-0000-0322-81AF_full.jpg	2017-04-16 00:00:00
3C85-0000-031E-AE5E	superExpert	marioBros3	Eduxter	USS enterprise	https://dypqnhofrd2x2.cloudfront.net/3C85-0000-031E-AE5E.jpg	https://dypqnhofrd2x2.cloudfront.net/3C85-0000-031E-AE5E_full.jpg	2017-04-08 00:00:00
3C95-0000-034C-82C3	normal	marioBrosU	lucasGamerBrMito	pa BRKsEDU navio voador!!!	https://dypqnhofrd2x2.cloudfront.net/3C95-0000-034C-82C3.jpg	https://dypqnhofrd2x2.cloudfront.net/3C95-0000-034C-82C3_full.jpg	2017-07-31 00:00:00
3CC1-0000-036A-7F75	normal	marioWorld	juliozigga	A normal course, or not...	https://dypqnhofrd2x2.cloudfront.net/3CC1-0000-036A-7F75.jpg	https://dypqnhofrd2x2.cloudfront.net/3CC1-0000-036A-7F75_full.jpg	2017-10-26 23:00:00
3CD0-0000-035C-B2F2	easy	marioBros	ViniKoopaPetry	Calamari Inkatation~SquidSisters	https://dypqnhofrd2x2.cloudfront.net/3CD0-0000-035C-B2F2.jpg	https://dypqnhofrd2x2.cloudfront.net/3CD0-0000-035C-B2F2_full.jpg	2017-09-10 00:00:00
3CEF-0000-035B-76D6	expert	marioWorld	tigrao13	Réz a lenda	https://dypqnhofrd2x2.cloudfront.net/3CEF-0000-035B-76D6.jpg	https://dypqnhofrd2x2.cloudfront.net/3CEF-0000-035B-76D6_full.jpg	2017-09-06 00:00:00
3CFB-0000-0349-0495	expert	marioWorld	Thiagoow	WRYYY	https://dypqnhofrd2x2.cloudfront.net/3CFB-0000-0349-0495.jpg	https://dypqnhofrd2x2.cloudfront.net/3CFB-0000-0349-0495_full.jpg	2017-07-23 00:00:00
3D06-0000-036B-E2CE	expert	marioBros3	xTorviCx	Mini fortress - map2 smb3 	https://dypqnhofrd2x2.cloudfront.net/3D06-0000-036B-E2CE.jpg	https://dypqnhofrd2x2.cloudfront.net/3D06-0000-036B-E2CE_full.jpg	2017-10-30 23:00:00
3D24-0000-0342-1BFB	expert	marioBros3	RickGOW3	Haunted Star	https://dypqnhofrd2x2.cloudfront.net/3D24-0000-0342-1BFB.jpg	https://dypqnhofrd2x2.cloudfront.net/3D24-0000-0342-1BFB_full.jpg	2017-07-07 00:00:00
3D31-0000-030C-24E0	easy	marioBrosU	pgotvica	AIRSHIP	https://dypqnhofrd2x2.cloudfront.net/3D31-0000-030C-24E0.jpg	https://dypqnhofrd2x2.cloudfront.net/3D31-0000-030C-24E0_full.jpg	2017-03-07 00:00:00
3D41-0000-0339-C69E	normal	marioBros3	Toninhomarsola	os canos	https://dypqnhofrd2x2.cloudfront.net/3D41-0000-0339-C69E.jpg	https://dypqnhofrd2x2.cloudfront.net/3D41-0000-0339-C69E_full.jpg	2017-06-15 00:00:00
3D46-0000-030A-9D8D	expert	marioBrosU	robovsky7	muitos 1 up	https://dypqnhofrd2x2.cloudfront.net/3D46-0000-030A-9D8D.jpg	https://dypqnhofrd2x2.cloudfront.net/3D46-0000-030A-9D8D_full.jpg	2017-03-04 00:00:00
3D67-0000-0336-E8EF	normal	marioBros	joaoethai	fuhhyeah	https://dypqnhofrd2x2.cloudfront.net/3D67-0000-0336-E8EF.jpg	https://dypqnhofrd2x2.cloudfront.net/3D67-0000-0336-E8EF_full.jpg	2017-06-06 00:00:00
3D6E-0000-0327-8231	easy	marioBros	Guininja	Happy Birthday Super Mario Maker	https://dypqnhofrd2x2.cloudfront.net/3D6E-0000-0327-8231.jpg	https://dypqnhofrd2x2.cloudfront.net/3D6E-0000-0327-8231_full.jpg	2017-04-28 00:00:00
3D86-0000-0355-D81B	normal	marioWorld	BernardoRoldan	Hammer Bros. Fortress	https://dypqnhofrd2x2.cloudfront.net/3D86-0000-0355-D81B.jpg	https://dypqnhofrd2x2.cloudfront.net/3D86-0000-0355-D81B_full.jpg	2017-08-22 00:00:00
3D9B-0000-0342-505D	expert	marioBrosU	Lukke2016	King Planty's battle lair	https://dypqnhofrd2x2.cloudfront.net/3D9B-0000-0342-505D.jpg	https://dypqnhofrd2x2.cloudfront.net/3D9B-0000-0342-505D_full.jpg	2017-07-07 00:00:00
3DCB-0000-032E-CEA5	easy	marioBrosU	pi2008	WORD VERY HARDY!!!!!!!!!!!!!!!!!	https://dypqnhofrd2x2.cloudfront.net/3DCB-0000-032E-CEA5.jpg	https://dypqnhofrd2x2.cloudfront.net/3DCB-0000-032E-CEA5_full.jpg	2017-05-14 00:00:00
3E20-0000-0362-1965	normal	marioBros3	franciscofbom	festa	https://dypqnhofrd2x2.cloudfront.net/3E20-0000-0362-1965.jpg	https://dypqnhofrd2x2.cloudfront.net/3E20-0000-0362-1965_full.jpg	2017-09-29 00:00:00
3E3A-0000-033D-01CD	expert	marioWorld	antoniomaluf	Commun Castle ;)	https://dypqnhofrd2x2.cloudfront.net/3E3A-0000-033D-01CD.jpg	https://dypqnhofrd2x2.cloudfront.net/3E3A-0000-033D-01CD_full.jpg	2017-06-24 00:00:00
3E3D-0000-0356-538A	easy	marioBros3	luizteloco	nivel 2	https://dypqnhofrd2x2.cloudfront.net/3E3D-0000-0356-538A.jpg	https://dypqnhofrd2x2.cloudfront.net/3E3D-0000-0356-538A_full.jpg	2017-08-24 00:00:00
3E8F-0000-0344-DF78	expert	marioBros	sonywhall	Cat Mario Maker 01	https://dypqnhofrd2x2.cloudfront.net/3E8F-0000-0344-DF78.jpg	https://dypqnhofrd2x2.cloudfront.net/3E8F-0000-0344-DF78_full.jpg	2017-07-14 00:00:00
3E9C-0000-035B-A680	normal	marioWorld	BernardoSch	1-4 Swimming Trip	https://dypqnhofrd2x2.cloudfront.net/3E9C-0000-035B-A680.jpg	https://dypqnhofrd2x2.cloudfront.net/3E9C-0000-035B-A680_full.jpg	2017-09-07 00:00:00
3EB6-0000-0333-3F1E	normal	marioBrosU	cinthiasgoto	CSG #4	https://dypqnhofrd2x2.cloudfront.net/3EB6-0000-0333-3F1E.jpg	https://dypqnhofrd2x2.cloudfront.net/3EB6-0000-0333-3F1E_full.jpg	2017-05-28 00:00:00
3EDB-0000-0341-EED9	easy	marioBros	rhuanlivia	sunk the game.	https://dypqnhofrd2x2.cloudfront.net/3EDB-0000-0341-EED9.jpg	https://dypqnhofrd2x2.cloudfront.net/3EDB-0000-0341-EED9_full.jpg	2017-07-06 00:00:00
3EDF-0000-0368-23C6	expert	marioWorld	HenriqueDonato10	As três moedas - The three coins	https://dypqnhofrd2x2.cloudfront.net/3EDF-0000-0368-23C6.jpg	https://dypqnhofrd2x2.cloudfront.net/3EDF-0000-0368-23C6_full.jpg	2017-10-18 23:00:00
3F15-0000-0306-D6C0	normal	marioBrosU	Hector1408	TallesLandia	https://dypqnhofrd2x2.cloudfront.net/3F15-0000-0306-D6C0.jpg	https://dypqnhofrd2x2.cloudfront.net/3F15-0000-0306-D6C0_full.jpg	2017-02-25 00:00:00
3F1F-0000-0348-B811	expert	marioBros3	Rdrocha	Corra (20seg)	https://dypqnhofrd2x2.cloudfront.net/3F1F-0000-0348-B811.jpg	https://dypqnhofrd2x2.cloudfront.net/3F1F-0000-0348-B811_full.jpg	2017-07-23 00:00:00
3F26-0000-032D-27A5	normal	marioBros3	Fabricio_yuyu	The Road of Chomps	https://dypqnhofrd2x2.cloudfront.net/3F26-0000-032D-27A5.jpg	https://dypqnhofrd2x2.cloudfront.net/3F26-0000-032D-27A5_full.jpg	2017-05-11 00:00:00
3F55-0000-0301-0B23	easy	marioBrosU	geormii	salame fresco!	https://dypqnhofrd2x2.cloudfront.net/3F55-0000-0301-0B23.jpg	https://dypqnhofrd2x2.cloudfront.net/3F55-0000-0301-0B23_full.jpg	2017-02-14 23:00:00
3F63-0000-031C-95EF	normal	marioBros3	Bibibombinha	Help! Goombas took the caravel!	https://dypqnhofrd2x2.cloudfront.net/3F63-0000-031C-95EF.jpg	https://dypqnhofrd2x2.cloudfront.net/3F63-0000-031C-95EF_full.jpg	2017-04-05 00:00:00
3F9F-0000-0349-9376	normal	marioBrosU	fernandawanzelle	super mario	https://dypqnhofrd2x2.cloudfront.net/3F9F-0000-0349-9376.jpg	https://dypqnhofrd2x2.cloudfront.net/3F9F-0000-0349-9376_full.jpg	2017-07-25 00:00:00
3FC5-0000-0362-0118	expert	marioBrosU	felipeweber	Uma Fase Dessas, Bicho!	https://dypqnhofrd2x2.cloudfront.net/3FC5-0000-0362-0118.jpg	https://dypqnhofrd2x2.cloudfront.net/3FC5-0000-0362-0118_full.jpg	2017-09-29 00:00:00
3FD6-0000-035F-B8E1	expert	marioBrosU	XicoKing	xico impossible	https://dypqnhofrd2x2.cloudfront.net/3FD6-0000-035F-B8E1.jpg	https://dypqnhofrd2x2.cloudfront.net/3FD6-0000-035F-B8E1_full.jpg	2017-09-20 00:00:00
3FFC-0000-0318-9DD9	expert	marioWorld	WernerSilva	WSO World 3-1	https://dypqnhofrd2x2.cloudfront.net/3FFC-0000-0318-9DD9.jpg	https://dypqnhofrd2x2.cloudfront.net/3FFC-0000-0318-9DD9_full.jpg	2017-03-30 00:00:00
4003-0000-033D-0442	normal	marioBrosU	raphaelmendes033	nao pode morrer	https://dypqnhofrd2x2.cloudfront.net/4003-0000-033D-0442.jpg	https://dypqnhofrd2x2.cloudfront.net/4003-0000-033D-0442_full.jpg	2017-06-24 00:00:00
4018-0000-0332-F4E3	easy	marioBros	loke123pepe	sumil!... 	https://dypqnhofrd2x2.cloudfront.net/4018-0000-0332-F4E3.jpg	https://dypqnhofrd2x2.cloudfront.net/4018-0000-0332-F4E3_full.jpg	2017-05-27 00:00:00
401F-0000-0335-22EA	normal	marioBrosU	godela	piranha plant 4	https://dypqnhofrd2x2.cloudfront.net/401F-0000-0335-22EA.jpg	https://dypqnhofrd2x2.cloudfront.net/401F-0000-0335-22EA_full.jpg	2017-06-02 00:00:00
4023-0000-033F-55B5	normal	marioWorld	plinio129	lakitu storm	https://dypqnhofrd2x2.cloudfront.net/4023-0000-033F-55B5.jpg	https://dypqnhofrd2x2.cloudfront.net/4023-0000-033F-55B5_full.jpg	2017-06-29 00:00:00
403C-0000-0339-7A34	normal	marioBros	WillianFOX	Super Mario CLASSIC LEVEL	https://dypqnhofrd2x2.cloudfront.net/403C-0000-0339-7A34.jpg	https://dypqnhofrd2x2.cloudfront.net/403C-0000-0339-7A34_full.jpg	2017-06-14 00:00:00
4043-0000-0344-575F	easy	marioBrosU	orsoni2356	 A Raiva	https://dypqnhofrd2x2.cloudfront.net/4043-0000-0344-575F.jpg	https://dypqnhofrd2x2.cloudfront.net/4043-0000-0344-575F_full.jpg	2017-07-12 00:00:00
4044-0000-035F-F6EF	expert	marioWorld	dimitreeey	RUNRUNRUNRUNRUNRUNRUNRUNRUN/EASY	https://dypqnhofrd2x2.cloudfront.net/4044-0000-035F-F6EF.jpg	https://dypqnhofrd2x2.cloudfront.net/4044-0000-035F-F6EF_full.jpg	2017-09-22 00:00:00
4064-0000-0347-BE6A	easy	marioBrosU	Pedro_explorer	New Super Mario Bros.(DS)1-1	https://dypqnhofrd2x2.cloudfront.net/4064-0000-0347-BE6A.jpg	https://dypqnhofrd2x2.cloudfront.net/4064-0000-0347-BE6A_full.jpg	2017-07-20 00:00:00
4072-0000-0310-F45B	normal	marioBrosU	eduscalise	Take the P to bring down Bowser	https://dypqnhofrd2x2.cloudfront.net/4072-0000-0310-F45B.jpg	https://dypqnhofrd2x2.cloudfront.net/4072-0000-0310-F45B_full.jpg	2017-03-17 00:00:00
407C-0000-0342-640B	normal	marioBrosU	antoniogugu	                            gigi	https://dypqnhofrd2x2.cloudfront.net/407C-0000-0342-640B.jpg	https://dypqnhofrd2x2.cloudfront.net/407C-0000-0342-640B_full.jpg	2017-07-07 00:00:00
4089-0000-034D-84FD	superExpert	marioWorld	xabla13br	A Hard Level	https://dypqnhofrd2x2.cloudfront.net/4089-0000-034D-84FD.jpg	https://dypqnhofrd2x2.cloudfront.net/4089-0000-034D-84FD_full.jpg	2017-08-03 00:00:00
4092-0000-0334-07BB	normal	marioBros	Markjones23	oveha atleta 2 não se mecha	https://dypqnhofrd2x2.cloudfront.net/4092-0000-0334-07BB.jpg	https://dypqnhofrd2x2.cloudfront.net/4092-0000-0334-07BB_full.jpg	2017-05-29 00:00:00
