user0006524	BE5C-0000-0305-106E
user0006525	BE5D-0000-0378-5FE5
user0006526	D631-0000-0333-930F
user0006527	BE5E-0000-0307-C375
user0006528	D631-0000-034F-099E
user0006529	A6B3-0000-0353-7096
user0006530	A6B8-0000-0331-379B
user0006531	A6B9-0000-033D-57F5
user0006532	A6BD-0000-0304-2622
user0006533	48EC-0000-033E-5E6D
user0006534	48EC-0000-035A-2750
user0006535	48F3-0000-0355-A2AD
user0006536	604A-0000-0324-B49D
user0006537	604C-0000-0362-9794
user0006538	604D-0000-0309-B767
user0006539	6052-0000-0340-A2F8
user0006540	7723-0000-0315-CB29
user0006541	7725-0000-033F-5A8B
user0006542	7727-0000-0338-3E1E
user0006543	7728-0000-0355-F000
user0006544	7729-0000-0321-8B0B
user0006545	772A-0000-0308-FD0F
user0006546	772A-0000-0328-36FB
user0006547	ED62-0000-0354-907A
user0006548	ED62-0000-0355-F37B
user0006549	ED63-0000-034C-9BA4
user0006550	ED63-0000-035F-B8CB
user0006551	ED65-0000-0320-1C7E
user0006552	ED65-0000-0325-12C2
user0006553	197C-0000-0308-755D
user0006554	197C-0000-034B-75A6
user0006555	197D-0000-0349-6BD7
user0006556	197D-0000-0358-ED57
user0006557	197E-0000-0356-50D8
user0006558	8F08-0000-030B-459B
user0006559	3192-0000-034E-6894
user0006560	8F0A-0000-030C-9218
user0006561	8F0C-0000-031E-2BEB
user0006562	3195-0000-0355-014C
user0006563	8F0F-0000-0311-A12B
user0006564	3197-0000-0304-1661
user0006565	48F6-0000-0342-1E5A
user0006566	8F0F-0000-035A-E037
user0006567	3198-0000-033D-6E65
user0006568	48FA-0000-0318-F955
user0006569	A6C0-0000-0324-3BB0
user0006570	8F11-0000-034F-BDF5
user0006571	6055-0000-0317-E810
user0006572	197F-0000-0342-C7AC
user0006573	48FF-0000-0348-A48A
user0006574	8F18-0000-0364-E83D
user0006575	A6C0-0000-0335-90CD
user0006576	6058-0000-0344-6FC5
user0006577	319A-0000-0311-E926
user0006578	4901-0000-032A-A60D
user0006579	ED67-0000-0325-BC49
user0006580	8F1A-0000-0357-899E
user0006581	1981-0000-02FF-96F8
user0006582	A6C1-0000-033D-F208
user0006583	6058-0000-0346-313C
user0006584	772A-0000-035B-4350
user0006585	4901-0000-0340-B49A
user0006586	319D-0000-0324-FAA6
user0006587	1982-0000-0355-D6E3
user0006588	8F1B-0000-031B-D5E4
user0006589	605B-0000-034C-97C2
user0006590	ED68-0000-0348-A2CE
user0006591	A6C5-0000-0351-E077
user0006592	4902-0000-031D-FBFC
user0006593	319D-0000-0327-7D4A
user0006594	31A1-0000-0333-3E97
user0006595	31A2-0000-033C-E8C7
user0006596	31A3-0000-0344-89D8
user0006597	7730-0000-033B-6907
user0006598	7730-0000-0346-1F70
user0006599	7734-0000-0327-2D4B
user0006600	7735-0000-0347-C727
user0006601	7738-0000-036B-027D
user0006602	773A-0000-032F-560E
user0006603	773A-0000-0339-1D73
user0006604	774C-0000-0342-E155
user0006605	774C-0000-0367-C6D5
user0006606	774E-0000-0365-F791
user0006607	7752-0000-032D-9866
user0006608	7752-0000-0356-F2BF
user0006609	7754-0000-0354-4C8B
user0006610	7756-0000-0358-6022
user0006611	7757-0000-032A-355D
user0006612	7759-0000-0361-1357
user0006613	775D-0000-032D-93A5
user0006614	605C-0000-032C-DD88
user0006615	605D-0000-0327-68C1
user0006616	605D-0000-0343-55F8
user0006617	605D-0000-0344-2641
user0006618	6060-0000-0323-65C8
user0006619	6062-0000-035C-54A4
user0006620	1983-0000-0359-9921
user0006621	1986-0000-032F-CD88
user0006622	1986-0000-0340-2441
user0006623	1987-0000-033C-09C0
user0006624	1987-0000-035D-69EC
user0006625	198C-0000-034D-0553
user0006626	1990-0000-030E-C186
user0006627	ED6B-0000-0304-4DF0
user0006628	8F1D-0000-032F-1A6E
user0006629	ED6B-0000-034B-BD02
user0006630	8F20-0000-0343-8018
user0006631	ED6C-0000-0328-648F
user0006632	8F22-0000-0318-78BE
user0006633	ED6C-0000-0336-5931
user0006634	8F23-0000-0357-FE64
user0006635	ED6C-0000-0346-0AA0
user0006636	8F25-0000-033F-412B
user0006637	ED6C-0000-034C-AE1B
user0006638	8F28-0000-0355-8E67
user0006639	ED6E-0000-033E-A695
user0006640	8F28-0000-0360-BBA3
user0006641	8F29-0000-0329-7F8C
user0006642	ED6F-0000-030F-B2D3
user0006643	8F2A-0000-0343-6F31
user0006644	8F2B-0000-031B-1113
user0006645	4903-0000-0347-40E1
user0006646	4905-0000-030F-317F
user0006647	4907-0000-0317-D164
user0006648	4909-0000-0335-C158
user0006649	490D-0000-030C-1A77
user0006650	490D-0000-0324-6BD5
user0006651	4910-0000-0314-83D1
user0006652	4910-0000-0357-050B
user0006653	4913-0000-034F-CC56
user0006654	4913-0000-035F-F2F9
user0006655	4914-0000-0301-D683
user0006656	4914-0000-035F-B95B
user0006657	A6C6-0000-0331-7660
user0006658	D631-0000-0350-8711
user0006659	BE5F-0000-034B-DADE
user0006660	A6C7-0000-0328-9F3B
user0006661	D635-0000-0323-5DAF
user0006662	BE64-0000-0349-4077
user0006663	A6C8-0000-032E-2C4B
user0006664	A6CB-0000-033F-A3AD
user0006665	D639-0000-0361-15F9
user0006666	BE67-0000-033A-792C
user0006667	D63A-0000-0308-EDB5
user0006668	31A3-0000-035A-2D60
user0006669	A6CC-0000-0310-7256
user0006670	BE68-0000-0322-8EEC
user0006671	D63A-0000-0310-7A8F
user0006672	BE68-0000-0367-9216
user0006673	A6CC-0000-0363-4806
user0006674	31A7-0000-030F-528F
user0006675	D63B-0000-034A-8F36
user0006676	31A8-0000-032F-5BEC
user0006677	A6CD-0000-0339-24CC
user0006678	BE6C-0000-032B-A8DF
user0006679	D63C-0000-0358-06CF
user0006680	A6D0-0000-0345-22F7
user0006681	BE6F-0000-030B-7345
user0006682	31A8-0000-0355-8853
user0006683	D63D-0000-0345-206A
user0006684	6063-0000-034E-0550
user0006685	A6D3-0000-0339-7677
user0006686	ED70-0000-030B-5744
user0006687	31A8-0000-0359-5EBB
user0006688	BE6F-0000-0359-6596
user0006689	6064-0000-0369-AC03
user0006690	1990-0000-033B-6174
user0006691	D640-0000-031A-AF9F
user0006692	A6D6-0000-0327-2A4F
user0006693	A6D6-0000-033E-A328
user0006694	A6D8-0000-032E-AEFE
user0006695	A6DA-0000-0321-20B4
user0006696	A6DA-0000-0328-78D5
user0006697	A6DB-0000-0314-815E
user0006698	ED75-0000-0338-3497
user0006699	ED76-0000-030E-D28D
user0006700	ED77-0000-0332-44C3
user0006701	ED78-0000-0300-0CCF
user0006702	ED7A-0000-0305-0153
user0006703	ED7C-0000-033F-4764
user0006704	ED7E-0000-0339-B979
user0006705	ED80-0000-0336-9DF7
user0006706	ED84-0000-0342-DD1E
user0006707	6066-0000-034B-A0BF
user0006708	6067-0000-0340-A599
user0006709	6068-0000-030E-CF23
user0006710	606D-0000-0333-C187
user0006711	606D-0000-035D-BF81
user0006712	606F-0000-0335-709B
user0006713	6072-0000-0343-A394
user0006714	6072-0000-0349-FCC8
user0006715	BE76-0000-0302-A987
user0006716	31A9-0000-0353-6FC6
user0006717	31AA-0000-032E-B310
user0006718	31AD-0000-0324-862D
user0006719	31B2-0000-0363-F071
user0006720	31B4-0000-0326-560D
user0006721	1990-0000-033B-B7F3
user0006722	8F2D-0000-033E-44C8
user0006723	D640-0000-0358-F661
user0006724	1992-0000-034F-4BF2
user0006725	BE76-0000-0364-B72F
user0006726	8F30-0000-0330-8E90
user0006727	D642-0000-0325-9443
user0006728	BE77-0000-0358-2E71
user0006729	1993-0000-0305-8AC1
user0006730	8F30-0000-0337-C17B
user0006731	D642-0000-0338-ECCB
user0006732	1994-0000-0358-F3B7
user0006733	8F30-0000-0337-F2C5
user0006734	D646-0000-0304-33F0
user0006735	BE79-0000-033A-0ECC
user0006736	1997-0000-0342-195D
user0006737	D647-0000-034D-17B3
user0006738	8F31-0000-0321-90D9
user0006739	BE7A-0000-0349-FDE1
user0006740	199B-0000-0356-6742
user0006741	4916-0000-0314-9EB8
user0006742	D649-0000-0315-16DB
user0006743	8F34-0000-0306-A999
user0006744	31B4-0000-035C-52C8
user0006745	A6DD-0000-0328-732A
user0006746	BE7F-0000-0302-F681
user0006747	4916-0000-032D-B7AF
user0006748	D64A-0000-0347-C5E4
user0006749	199D-0000-030A-8752
user0006750	31B5-0000-0363-1BA6
user0006751	A6DE-0000-0348-9A14
user0006752	BE7F-0000-0331-7437
user0006753	8F34-0000-0311-B684
user0006754	D64B-0000-035B-6D9C
user0006755	BE80-0000-034A-BC53
user0006756	4916-0000-034B-B84D
user0006757	4916-0000-0353-CCFA
user0006758	4918-0000-0331-FFAC
user0006759	4919-0000-0359-5FA3
user0006760	491D-0000-0304-A5D2
user0006761	491F-0000-0346-ABC4
user0006762	4921-0000-0319-C98C
user0006763	4921-0000-0326-1B60
user0006764	A6DE-0000-0356-F921
user0006765	A6DF-0000-0340-69D0
user0006766	A6E4-0000-0352-FE39
user0006767	A6E5-0000-035B-7150
user0006768	A6E6-0000-0331-6E9E
user0006769	A6E6-0000-0357-D33E
user0006770	A6E6-0000-0367-AFE3
user0006771	A6E7-0000-0330-0DDE
user0006772	31B9-0000-0320-EF9D
user0006773	31BA-0000-033E-5092
user0006774	31BB-0000-032A-9B25
user0006775	31C0-0000-034A-5411
user0006776	31C3-0000-0347-0A3B
user0006777	31C5-0000-032B-73F5
user0006778	31C5-0000-0338-39F5
user0006779	199E-0000-0342-E41A
user0006780	199E-0000-035E-065C
user0006781	8F35-0000-0347-3511
user0006782	8F3A-0000-030E-FBD5
user0006783	8F3A-0000-0322-5FFB
user0006784	D64D-0000-0341-75A2
user0006785	D64D-0000-0361-D1E2
user0006786	BE82-0000-0347-C87D
user0006787	775D-0000-0361-7C39
user0006788	BE83-0000-0325-83DF
user0006789	19A0-0000-035B-3FB1
user0006790	ED84-0000-0355-ABC9
user0006791	775E-0000-0343-77CD
user0006792	19A3-0000-0338-46C7
user0006793	ED85-0000-034D-7442
user0006794	775F-0000-0350-E6AD
user0006795	BE85-0000-030C-DF03
user0006796	775F-0000-0353-58AB
user0006797	ED87-0000-030D-4D1E
user0006798	BE86-0000-0361-97A5
user0006799	19A6-0000-0328-4C38
user0006800	7761-0000-0363-5704
user0006801	BE8C-0000-0351-D8F0
user0006802	ED87-0000-034E-4BD2
user0006803	19AD-0000-030A-1026
user0006804	BE8D-0000-033E-64C1
user0006805	7762-0000-0335-E79C
user0006806	ED8A-0000-035F-C316
user0006807	19AD-0000-035E-8FFC
user0006808	BE8D-0000-0359-543B
user0006809	7764-0000-033F-C0F2
user0006810	ED91-0000-032E-CC79
user0006811	7769-0000-0351-AEDA
user0006812	BE8E-0000-0321-B7C7
user0006813	ED91-0000-0336-D674
user0006814	19B0-0000-0325-8503
user0006815	776A-0000-0307-B73A
user0006816	BE8E-0000-0344-7E40
user0006817	19B2-0000-033F-08B4
user0006818	ED94-0000-031C-4E35
user0006819	BE8E-0000-0358-4AE3
user0006820	19B4-0000-035A-29B3
user0006821	010C-0000-035E-E08E
user0006822	6074-0000-0329-BF3F
user0006823	010D-0000-0331-BFE0
user0006824	D64E-0000-02FF-D76F
user0006825	D65B-0000-032F-DA57
user0006826	6075-0000-031A-FC13
user0006827	010E-0000-030C-7831
user0006828	8F3A-0000-0324-36B8
user0006829	D64F-0000-0338-4832
user0006830	6076-0000-0326-EA52
user0006831	8F3C-0000-0355-0966
user0006832	D651-0000-033E-3973
user0006833	010E-0000-0338-6857
user0006834	6076-0000-0348-9378
user0006835	8F3D-0000-0362-B0A8
user0006836	010F-0000-0301-5E81
user0006837	D656-0000-0311-1EC1
user0006838	6077-0000-034F-96E9
user0006839	D656-0000-034A-61C3
user0006840	8F3E-0000-0334-AC92
user0006841	6079-0000-0338-4252
user0006842	0115-0000-031B-B6ED
user0006843	4921-0000-032E-B13F
user0006844	31C7-0000-0367-F348
user0006845	6079-0000-0365-8802
user0006846	8F43-0000-0309-A986
user0006847	D65A-0000-0306-D542
user0006848	A6E8-0000-035D-15D4
user0006849	0116-0000-031A-92B9
user0006850	31C8-0000-0347-61D1
user0006851	D4EA-0000-0340-F722
user0006852	308C-0000-0348-11C8
user0006853	BCFF-0000-0369-58AA
user0006854	182C-0000-032A-3AB8
user0006855	A577-0000-033D-394B
user0006856	8DB1-0000-0339-EE5C
user0006857	75FB-0000-0356-4036
user0006858	5F40-0000-033F-7568
user0006859	D4EA-0000-034D-CC5C
user0006860	308C-0000-0361-2607
user0006861	182D-0000-0308-A293
user0006862	BD03-0000-0330-3403
user0006863	A579-0000-033D-8C0C
user0006864	8DB2-0000-0342-20B3
user0006865	5F42-0000-0334-157E
user0006866	75FC-0000-0311-CA66
user0006867	D4EA-0000-0358-0653
user0006868	EC5A-0000-0334-CE52
user0006869	182D-0000-034B-4B78
user0006870	BD07-0000-034F-04BF
user0006871	8DB3-0000-033D-6235
user0006872	308D-0000-0313-AEDA
user0006873	5F43-0000-0327-7352
user0006874	47E8-0000-0303-BA01
user0006875	75FD-0000-031C-6175
user0006876	A57B-0000-0323-318E
user0006877	EC5B-0000-0352-23ED
user0006878	D4EC-0000-0316-6629
user0006879	1830-0000-033F-A1D0
user0006880	BD09-0000-0320-EAD2
user0006881	002E-0000-0355-6D76
user0006882	8DB6-0000-0335-38A7
user0006883	5F49-0000-033C-F511
user0006884	47E9-0000-0346-F59E
user0006885	A57D-0000-0331-6F2A
user0006886	75FD-0000-0369-51DC
user0006887	308D-0000-0330-24C7
user0006888	EC5C-0000-0336-F2D1
user0006889	D4F3-0000-035F-4710
user0006890	1832-0000-034F-1B5A
user0006891	8DB8-0000-0359-B2FE
user0006892	BD09-0000-0358-B2B3
user0006893	002E-0000-0357-0C03
user0006894	47EA-0000-034D-F863
user0006895	A57E-0000-0324-EDAB
user0006896	5F4B-0000-0355-E555
user0006897	EC5D-0000-0332-AA0F
user0006898	3091-0000-035B-7EFC
user0006899	7600-0000-032E-26F4
user0006900	8DB9-0000-0341-CF96
user0006901	1835-0000-0340-51F8
user0006902	D4F4-0000-0336-4B4A
user0006903	A581-0000-0346-5327
user0006904	47EA-0000-035D-8707
user0006905	EC61-0000-0350-7CC1
user0006906	002F-0000-030E-B5CE
user0006907	5F4C-0000-033E-425E
user0006908	BD1A-0000-0339-A5D3
user0006909	7600-0000-0336-EF86
user0006910	3092-0000-034B-0D53
user0006911	1837-0000-0304-0D59
user0006912	D4F6-0000-033A-E349
user0006913	8DB9-0000-035C-CC98
user0006914	A582-0000-031B-C719
user0006915	A589-0000-033B-59D5
user0006916	A589-0000-0365-BB1F
user0006917	A58B-0000-032C-4AAA
user0006918	0031-0000-0309-C4EB
user0006919	0031-0000-0330-9BA1
user0006920	0034-0000-0340-3A58
user0006921	0035-0000-0336-56E9
user0006922	0035-0000-033B-ECD5
user0006923	0035-0000-0350-74D7
user0006924	003B-0000-0365-F21D
user0006925	003C-0000-0330-7752
user0006926	003C-0000-0346-52F4
user0006927	003D-0000-030D-DDA6
user0006928	003E-0000-032B-8D0F
user0006929	0040-0000-0344-87F1
user0006930	0045-0000-031E-182B
user0006931	0046-0000-0305-6FA0
user0006932	0046-0000-0311-8CD8
user0006933	0048-0000-0369-B9A2
user0006934	004C-0000-034B-B262
user0006935	004D-0000-031A-7073
user0006936	004D-0000-0332-476C
user0006937	0051-0000-0342-EAAE
user0006938	0053-0000-031A-88D2
user0006939	0054-0000-0363-9F81
user0006940	0055-0000-0301-E276
user0006941	0056-0000-0366-66E7
user0006942	0057-0000-035D-7107
user0006943	0058-0000-0342-DE4E
user0006944	0059-0000-0327-748E
user0006945	005D-0000-0309-022A
user0006946	005D-0000-033B-D0E5
user0006947	0062-0000-0331-8A1A
user0006948	0064-0000-030D-EC1B
user0006949	0064-0000-034D-C974
user0006950	0066-0000-0307-1794
user0006951	0067-0000-0348-D066
user0006952	006D-0000-0327-C1F1
user0006953	5F4D-0000-032F-8869
user0006954	5F51-0000-0339-1BDE
user0006955	5F53-0000-0344-C09A
user0006956	183A-0000-032D-FEF4
user0006957	183F-0000-032C-CF29
user0006958	3094-0000-0313-9F23
user0006959	3094-0000-034C-43DA
user0006960	3096-0000-0339-BE57
user0006961	309B-0000-0336-B478
user0006962	47ED-0000-0348-1292
user0006963	47EE-0000-036B-C162
user0006964	47F1-0000-02FF-0177
user0006965	47F4-0000-034B-CF7E
user0006966	BD1D-0000-031C-5D04
user0006967	BD1E-0000-0355-A470
user0006968	D4FA-0000-02FF-1DEE
user0006969	D4FB-0000-033B-A9C3
user0006970	D4FC-0000-034B-3DDD
user0006971	D4FF-0000-0311-0C61
user0006972	8DB9-0000-0361-DF70
user0006973	8DB9-0000-0369-46FE
user0006974	7605-0000-0347-0E44
user0006975	7607-0000-034E-4606
user0006976	7608-0000-0344-DE13
user0006977	EC62-0000-0331-030E
user0006978	EC66-0000-0307-B98B
user0006979	183F-0000-0363-1DEA
user0006980	EC6F-0000-0303-AD10
user0006981	8DBE-0000-032E-289C
user0006982	1842-0000-0324-E537
user0006983	BD1F-0000-030A-A86D
user0006984	EC70-0000-0340-9AAB
user0006985	8DBF-0000-0306-D7DB
user0006986	A58E-0000-0320-D547
user0006987	7609-0000-0314-1BD0
user0006988	5F58-0000-0334-E3F5
user0006989	309C-0000-0358-F379
user0006990	1842-0000-0369-E5BF
user0006991	BD23-0000-0327-A262
user0006992	8DBF-0000-0341-FEB4
user0006993	D4FF-0000-033F-B478
user0006994	EC70-0000-0363-9108
user0006995	A590-0000-032D-2CE9
user0006996	5F5C-0000-0340-ADFF
user0006997	1846-0000-0338-3C70
user0006998	309D-0000-0318-01D7
user0006999	760A-0000-0349-0F44
user0007000	BD29-0000-034B-5347
user0007001	D500-0000-0365-7AC9
user0007002	8DC0-0000-0317-CF9C
user0007003	47F6-0000-0339-FAEE
user0007004	5F5D-0000-035C-7B17
user0007005	309D-0000-0363-5D75
user0007006	EC73-0000-030F-90B2
user0007007	A593-0000-032C-62A5
user0007008	1846-0000-0345-5536
user0007009	BD29-0000-035C-74B4
user0007010	8DC3-0000-0331-824E
user0007011	47FA-0000-0342-AA11
user0007012	A594-0000-0333-134E
user0007013	A594-0000-0368-2211
user0007014	A595-0000-033D-704F
user0007015	A595-0000-0358-AA71
user0007016	A596-0000-0304-498E
user0007017	A596-0000-0359-4A57
user0007018	A597-0000-0320-17C6
user0007019	D502-0000-0324-3BF9
user0007020	D509-0000-030C-CEF3
user0007021	D50A-0000-0305-E8A3
user0007022	D50A-0000-032E-DFDF
user0007023	D50D-0000-0339-6C7D
user0007024	D50E-0000-0322-1D92
user0007025	D50E-0000-0338-BAD3
user0007026	D50F-0000-0315-B6B9
user0007027	5F5E-0000-0311-FD53
user0007028	5F60-0000-030B-7ECF
user0007029	5F61-0000-033A-5056
user0007030	5F62-0000-031B-2CE3
user0007031	5F63-0000-033E-0D3A
user0007032	5F64-0000-032C-4FCB
user0007033	5F65-0000-035D-4DB0
user0007034	1847-0000-030E-0101
user0005509	1847-0000-0326-27A4
user0005510	1848-0000-0361-124E
user0005511	184E-0000-033D-AA22
user0005512	184E-0000-0341-6253
user0005513	760A-0000-035E-75DA
user0005514	760B-0000-035B-B292
user0005515	760C-0000-0331-6E07
user0005516	760C-0000-0356-A863
user0005517	760E-0000-034F-0113
user0005518	7612-0000-0312-EA64
user0005519	7612-0000-0331-88BE
user0005520	7614-0000-030A-77CF
user0005521	EC74-0000-032E-D716
user0005522	EC7A-0000-0302-94C4
user0005523	EC7A-0000-0353-5B30
user0005524	EC7C-0000-033E-FBAA
user0005525	EC7C-0000-035A-AD39
user0005526	30A3-0000-0310-1AD7
user0005527	30A4-0000-034B-3D63
user0005528	30A5-0000-030E-E144
user0005529	30A5-0000-0335-316B
user0005530	30A6-0000-030F-BDC1
user0005531	30A7-0000-0334-A13C
user0005532	30A7-0000-033E-93D9
user0005533	47FA-0000-0350-3CD7
user0005534	47FB-0000-0310-72FC
user0005535	47FB-0000-0325-A4C6
user0005536	47FD-0000-0331-805D
user0005537	47FE-0000-0340-E86F
user0005538	47FE-0000-034C-FB15
user0005539	47FE-0000-0357-0D93
user0005540	8DCB-0000-034C-9C05
user0005541	8DCD-0000-0356-F988
user0005542	8DCE-0000-0324-E008
user0005543	8DD2-0000-0326-0F27
user0005544	8DD3-0000-02FF-D633
user0005545	BD2B-0000-0309-C656
user0005546	BD2B-0000-032E-BDDB
user0005547	BD2B-0000-033F-8265
user0005548	BD2D-0000-030C-EC9E
user0005549	184F-0000-030E-BF96
user0005550	BD34-0000-034B-B0A5
user0005551	BD34-0000-035F-9694
user0005552	EC7F-0000-033B-34A7
user0005553	1854-0000-035C-5837
user0005554	8DD5-0000-0349-7C6C
user0005555	A599-0000-0314-0F8B
user0005556	BD36-0000-0321-B05E
user0005557	EC80-0000-0306-C53E
user0005558	1855-0000-035F-80B2
user0005559	8DDA-0000-030B-5AA7
user0005560	A59C-0000-0303-ABBD
user0005561	4800-0000-0321-5145
user0005562	5F68-0000-0308-3197
user0005563	EC80-0000-0355-724D
user0005564	30A9-0000-0327-442B
user0005565	1856-0000-0307-AC13
user0005566	BD39-0000-034C-91B6
user0005567	8DDE-0000-0344-7E7C
user0005568	4805-0000-0357-644B
user0005569	A59E-0000-0327-BFE7
user0005570	5F6B-0000-0350-36DB
user0005571	D512-0000-031D-16A8
user0005572	7614-0000-033C-3E9A
user0005573	30AC-0000-030B-BC9E
user0005574	BD3A-0000-0328-5786
user0005575	8DE0-0000-033F-681C
user0005576	EC81-0000-0324-83D3
user0005577	1859-0000-0311-F6F0
user0005578	7614-0000-0349-4410
user0005579	D512-0000-0346-943B
user0005580	EC81-0000-034C-8B72
user0005581	EC83-0000-0310-E47F
user0005582	EC84-0000-0347-50C0
user0005583	EC85-0000-034B-A3DA
user0005584	EC85-0000-0358-C0BD
user0005585	A5A7-0000-033D-944C
user0005586	A5AA-0000-031A-74A9
user0005587	A5AD-0000-0356-1EA8
user0005588	A5AE-0000-0335-DCC5
user0005589	A5AF-0000-0305-8A75
user0005590	4807-0000-030D-6875
user0005591	480D-0000-031B-BA7E
user0005592	480E-0000-0362-AE7F
user0005593	4813-0000-0312-A462
user0005594	4813-0000-035E-D23B
user0005595	4815-0000-0350-74C3
user0005596	4816-0000-033C-5782
user0005597	8DE3-0000-0322-7556
user0005598	8DE4-0000-030F-A7B1
user0005599	8DE5-0000-0361-CA9D
user0005600	8DEB-0000-0321-95CD
user0005601	30AF-0000-0331-776D
user0005602	30AF-0000-033D-5B9E
user0005603	30B1-0000-0349-7048
user0005604	30B1-0000-0350-D86E
user0005605	30B4-0000-0346-3171
user0005606	30B7-0000-034D-72F2
user0005607	30B7-0000-0363-16E2
user0005608	30BA-0000-032A-20C9
user0005609	30BB-0000-0326-9832
user0005610	30C5-0000-035D-893F
user0005611	30C6-0000-035D-5B06
user0005612	30C9-0000-0310-ED7C
user0005613	30C9-0000-0339-502F
user0005614	30CA-0000-0341-54E5
user0005615	30CD-0000-0321-2F3D
user0005616	30CD-0000-0341-096A
user0005617	BD3D-0000-0357-0C57
user0005618	BD3E-0000-033C-4B99
user0005619	BD41-0000-0329-1D50
user0005620	BD42-0000-0357-24A6
user0005621	BD42-0000-0365-BCF7
user0005622	BD43-0000-0313-96B4
user0005623	5F6C-0000-0317-D78D
user0005624	5F6D-0000-0350-86F1
user0005625	5F6E-0000-0311-25F1
user0005626	5F6F-0000-0313-69BF
user0005627	5F70-0000-0321-BCC9
user0005628	5F70-0000-0351-C1D9
user0005629	5F71-0000-0339-FF3E
user0005630	5F74-0000-0345-AF55
user0005631	7615-0000-034D-792D
user0005632	7619-0000-0338-B828
user0005633	761A-0000-0333-0338
user0005634	761B-0000-0346-9518
user0005635	761E-0000-032C-1691
user0005636	761F-0000-034B-B271
user0005637	7620-0000-0336-B329
user0005638	7621-0000-031A-EBC8
user0005639	D514-0000-035E-6A66
user0005640	D51A-0000-030C-DABC
user0005641	D51F-0000-02FE-F742
user0005642	D51F-0000-0305-078B
user0005643	D525-0000-0318-7AFF
user0005644	D525-0000-036A-1614
user0005645	D526-0000-031D-8A11
user0005646	D527-0000-0350-1B9C
user0005647	1862-0000-0335-B0E9
user0005648	1864-0000-0345-2BF0
user0005649	186A-0000-0319-8A87
user0005650	8DEE-0000-0327-D54F
user0005651	186B-0000-031F-7C2C
user0005652	EC8A-0000-034C-920B
user0005653	A5B0-0000-0322-3DB3
user0005654	8DF3-0000-0347-CA0B
user0005655	186D-0000-0338-C044
user0005656	EC8B-0000-0365-6A06
user0005657	A5B1-0000-031B-B854
user0005658	8DF6-0000-031F-0107
user0005659	BD44-0000-0338-CBE6
user0005660	A5B5-0000-0331-0F2E
user0005661	EC8D-0000-0323-84F8
user0005662	186F-0000-034F-0B30
user0005663	BD45-0000-0357-6AA1
user0005664	A5B5-0000-0358-A3B2
user0005665	EC8D-0000-0344-32EB
user0005666	4818-0000-0306-C2E3
user0005667	8DF8-0000-033A-C018
user0005668	1873-0000-0360-AABA
user0005669	7623-0000-030C-38F5
user0005670	D52B-0000-0301-CB54
user0005671	BD46-0000-0319-B52B
user0005672	4819-0000-0356-FEA1
user0005673	A5B9-0000-02FF-B14F
user0005674	1875-0000-0358-0640
user0005675	8DF9-0000-0347-C6C7
user0005676	7623-0000-034B-A1D7
user0005677	EC8E-0000-030E-0DD4
user0005678	D52C-0000-035F-7B11
user0005679	5F75-0000-0349-A440
user0005680	481C-0000-0331-FC73
user0005681	BD4C-0000-0329-0B8B
user0005682	A5BC-0000-032F-066A
user0005683	A5BD-0000-0341-5397
user0005684	A5BE-0000-0353-AB3E
user0005685	A5C1-0000-033B-91AB
user0005686	A5C3-0000-034C-9504
user0005687	1878-0000-0350-54FA
user0005688	1879-0000-032B-B6F9
user0005689	187D-0000-033E-FC30
user0005690	8DFA-0000-0357-9191
user0005691	8DFF-0000-0347-C617
user0005692	8E00-0000-0334-162D
user0005693	8E00-0000-035E-7884
user0005694	8E03-0000-0301-DD48
user0005695	7627-0000-0355-DB22
user0005696	7628-0000-0364-E829
user0005697	7629-0000-0322-6832
user0005698	762B-0000-033D-71C8
user0005699	762F-0000-0346-4F51
user0005700	7633-0000-034F-FC24
user0005701	7634-0000-030E-A71B
user0005702	EC90-0000-0351-B5F6
user0005703	EC91-0000-0310-AC7A
user0005704	EC93-0000-0327-B43C
user0005705	EC94-0000-0316-9B98
user0005706	EC94-0000-0321-9127
user0005707	D533-0000-033C-818D
user0005708	D537-0000-0330-AF24
user0005709	D53A-0000-032C-5416
user0005710	D53A-0000-0353-B754
user0005711	D53B-0000-0352-4F85
user0005712	D53C-0000-033C-C88A
user0005713	D53D-0000-0321-DF94
user0005714	D53D-0000-0330-85C2
user0005715	4820-0000-0349-E977
user0005716	4824-0000-033A-0413
user0005717	4826-0000-0311-D31A
user0005718	4827-0000-0306-3E75
user0005719	4829-0000-032C-3F63
user0005720	482A-0000-0315-130A
user0005721	482D-0000-033E-8CDB
user0005722	5F76-0000-0345-3B30
user0005723	5F79-0000-030F-6042
user0005724	5F7A-0000-030E-0DEB
user0005725	5F7A-0000-032C-2C9D
user0005726	5F7A-0000-0333-1F14
user0005727	5F7B-0000-0323-6C24
user0005728	5F7D-0000-0346-848B
user0005729	5F80-0000-0331-BE98
user0005730	5F83-0000-033C-56C3
user0005731	BD4D-0000-0330-B01D
user0005732	BD4D-0000-0346-A3D1
user0005733	187E-0000-0331-3619
user0005734	BD4E-0000-030D-EFF4
user0005735	BD53-0000-033F-5FE1
user0005736	1881-0000-0318-99A3
user0005737	BD55-0000-0356-621F
user0005738	1882-0000-0346-52EA
user0005739	A5C4-0000-0323-0713
user0005740	EC96-0000-0344-3663
user0005741	BD56-0000-0306-C377
